Party Code,Outlet Code,Transaction Type,Trans Type,Trans Category,Trans Date,Doc No,Pcs,Stock Code,Customer Name,Outlet Nickname,Design No,Collection,Product Category,Sub Category,Dsd Size,Solitaire Uid,Solitaire Shape,Solitaire Color,Solitaire Quality,Sol Wt,Sol Pcs,Collection Charge,Solitaire Mrp,Solitaire Pj Masrgin,Solitaire Extra Pj Masrgin,Sol Customer Disc,Solitaire Net Amount,Diamond Shape,Diamond Color,Diamond Clarity,Diamond Wt,Diamond Pcs,Diamond Mrp,Diamond Pj Margin,Diamond Customer Disc,Diamond Net Amount,Gross Weight,Gold Net Wt,Purity,Metal Colour,Gold Mrp,Gold Pj Margin,Metal Invoice Amt,Paltinum Net Wt,Platinum Pj Margin,Platinum Mrp,Other Metal Mrp,Rco Amount,Sco Amount,Total Customer Discount,Total Pj Extra Margin,Total Pj Margin,Taxable Amount,Tax Amount,Total Amount,Row Status,Session Id,Sales Person,Net Wt,Order For,Order Date,Order No,Order Party,City,Zone
PJ005,PJ005,MEMO INVOICE,INV,Coin-Locket,45777,DS0124/25-26,1,26MW8,SHREE BALKRISHNA JEWELLERS,SBJ,DSC11849-0.10-0.13-22KT--,Generic,COIN,Solitaire Coin,0.10-0.13,11B3M47,RND,EF,VVS,0.11,1,0,0,0,0,0,0,,,,,,,,,,1.063,1.041,22KT,Yellow,0,0,0,0,0,0,0,0,0,1000,0,3359.88,0,869.97,24639.12,0,1683276,VIPESH SHAH,1.041,-,16/02/2024,-,,Jamnagar     ,WEST
PJ046,PJ046,MEMO INVOICE,INV,TCS SALES,45782,DS0165/25-26,1,642L3,A. GEERI PAI GOLD & DIAMONDS,AGP,DRF9645-0.10-0.13-18KT-10,Generic,RING,Female Ring,0.10-0.13,12A9B47,RND,EF,SI,0.13,1,0,18070,3975.4,0,0,14094.6,RND,GH,VS,0.11,16,8910,2227.5,0,6682.5,3.00002,2.952,18KT,Yellow,30258,4538.7,25719.3,0,0,0,0,0,0,0,0,10741.6,46496.4,1514.154,46496.4,0,1683276,RAKESH RAJA,2.952,-,16/02/2024,-,,Kochi        ,South East
PJ028,PJ028,MEMO INVOICE,INV,TCS SALES,45782,DS0166/25-26,1,12U2Y,MLJ SAHELI JEWELLERS LLP (CIVIC CENTRE),CLOSE,DRF9564-0.18-0.22-950-11,Generic,RING,Female Ring,0.18-0.22,12T1A62,RND,I,VS2,0.21,1,0,37380,7476,0,0,29904,,,,,,,,,,2.113,2.071,18KT,Yellow,21227.75,3184.1625,18043.5875,0,0,0,0,0,0,0,0,10660.1625,47947.5875,1662.7076,47947.5875,0,1683276,Tanmay Mehta,2.071,-,16/02/2024,-,,Bhilai       ,Central
PJ028,PJ028,MEMO INVOICE,INV,TCS SALES,45782,DS0166/25-26,1,18R9T,MLJ SAHELI JEWELLERS LLP (CIVIC CENTRE),CLOSE,DRF8270-0.45-0.49-18KT-11,Generic,RING,Female Ring,0.45-0.49,14X5W95,RND,E,VS2,0.45,1,0,101700,20340,0,0,81360,,,,,,,,,,2.894,2.803,18KT,Rose,28730.75,4309.6125,24421.1375,0,0,0,0,0,0,0,0,24649.6125,105781.1375,3173.4341,105781.1375,0,1683276,Tanmay Mehta,2.803,-,16/02/2024,-,,Bhilai       ,Central
PJ028,PJ028,MEMO INVOICE,INV,TCS SALES,45782,DS0166/25-26,1,15T7M,MLJ SAHELI JEWELLERS LLP (CIVIC CENTRE),CLOSE,DEF8624-0.18-0.22-18KT--,Generic,EARRING,Female Earring,"0.18-0.22,0.18-0.22","17P8T44,10F9L30",RND,E,VS1,0.4,2,0,78400,15680,0,0,62720,"RND,RND",GH,VS,0.23,32,18630,4657.5,0,13972.5,2.919,2.792,18KT,Yellow,28618,4292.7,24325.3,0,0,0,0,0,0,0,0,24630.2,101017.8,3500.934,101017.8,0,1683276,Tanmay Mehta,2.792,-,16/02/2024,-,,Bhilai       ,Central
PJ028,PJ028,MEMO INVOICE,INV,TCS SALES,45782,DS0166/25-26,1,14R0F,MLJ SAHELI JEWELLERS LLP (CIVIC CENTRE),CLOSE,DPF9488-0.18-0.22-18KT--,Generic,NECKWEAR,Female Pendant,0.18-0.22,17V6J97,RND,J,VS2,0.2,1,0,32800,6560,0,0,26240,"RND,RND",IJ,SI,0.16,22,9760,2440,0,7320,1.01102,0.939,18KT,Rose,9624.75,1443.7125,8181.0375,0,0,0,0,0,0,0,0,10443.7125,41741.0375,1449.0311,41741.0375,0,1683276,Tanmay Mehta,0.939,-,16/02/2024,-,,Bhilai       ,Central
PJ132,PJ132,MEMO INVOICE,INV,OUTRIGHT,45777,DS0121/25-26,1,2JGJ7,ROKDE JEWELLERS LIMITED,ROKDE-Rajarani Badkas Chowk,DNP8514-0.18-0.22-18KT--,Generic,NOSE PIN,Nose Pin,0.18-0.22,18J2S88,PRN,D,VVS1,0.19,1,0,44650,10269.5,0,0,34380.5,,,,,,,,,,0.369,0.33,18KT,Yellow,7199.94,1079.991,6119.949,0,0,0,0,343.81,0,0,0,11349.491,40156.63831,1425.7538,40156.63831,0,1683276,DIBYAJYOTI HAJRA,0.33,-,16/02/2024,-,,Nagpur       ,WEST
PJ054,PJ054,MEMO INVOICE,INV,TCS SALES,45777,DS0122/25-26,1,92M29,PANDIT JEWELLERS PVT LTD,PANDIT,DRF10261-0.18-0.22-18KT-13,Generic,RING,Female Ring,0.18-0.22,13F6U70,RND,H,VS1,0.22,1,0,43120,8624,0,0,34496,"RND,RND,RND",GH,VS,0.08,15,6480,1620,0,4860,2.66002,2.6,18KT,Yellow,26650,3997.5,22652.5,0,0,0,0,0,0,0,0,14241.5,62008.5,2118.975,62008.5,0,1683276,NILESH JAIN,2.6,-,16/02/2024,-,,Bulandshahr  ,EAST
PJ011,PJ011,MEMO INVOICE,INV,TCS SALES,45777,DS0125/25-26,1,712CL,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DEF8579-0.10-0.13-18KT--,Generic,EARRING,Female Earring,"0.10-0.13,0.10-0.13","17T3A21,10L8P59",RND,GH,VVS,0.24,2,0,43440,9556.8,0,0,33883.2,RND,GH,VS,0.11,30,8910,2227.5,0,6682.5,1.88802,1.818,18KT,Yellow,18634.5,2795.175,15839.325,0,0,0,0,0,0,0,0,14579.475,56405.025,2129.535,56405.025,0,1683276,VISHAL JAIN,1.818,-,16/02/2024,-,,Kanpur       ,EAST
PJ011,PJ011,MEMO INVOICE,INV,TCS SALES,45777,DS0125/25-26,1,10N1F,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DRF10264-0.18-0.22-18KT-15,Generic,RING,Female Ring,0.18-0.22,16F4T28,RND,G,SI1,0.18,1,0,30780,6156,0,0,24624,"RND,RND,RND",GH,VS,0.15,36,12150,3037.5,0,9112.5,3.32902,3.263,18KT,Yellow,33445.75,5016.8625,28428.8875,0,0,0,0,0,0,0,0,14210.3625,62165.3875,2291.2725,62165.3875,0,1683276,VISHAL JAIN,3.263,-,16/02/2024,-,,Kanpur       ,EAST
PJ011,PJ011,MEMO INVOICE,INV,TCS SALES,45777,DS0125/25-26,1,13V7F,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DEF8493-0.14-0.17-18KT--,Generic,EARRING,Female Earring,"0.14-0.17,0.14-0.17","17K4U21,13G4B92",RND,IJ,VVS,0.28,2,0,42840,9424.8,0,0,33415.2,,,,,,,,,,2.256,2.2,18KT,Rose,22550,3382.5,19167.5,0,0,0,0,0,0,0,0,12807.3,52582.7,1678.956,52582.7,0,1683276,VISHAL JAIN,2.2,-,16/02/2024,-,,Kanpur       ,EAST
PJ011,PJ011,MEMO INVOICE,INV,TCS SALES,45777,DS0125/25-26,1,11W3V,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DRF8561-0.18-0.22-18KT-10,Generic,RING,Female Ring,0.18-0.22,12P3Z88,RND,F,VS1,0.18,1,0,35280,7056,0,0,28224,RND,GH,VS,0.07,14,5670,1417.5,0,4252.5,3.08002,3.03,18KT,Yellow White,31057.5,4658.625,26398.875,0,0,0,0,0,0,0,0,13132.125,58875.375,2160.225,58875.375,0,1683276,VISHAL JAIN,3.03,-,16/02/2024,-,,Kanpur       ,EAST
PJ143,PJ143,MEMO INVOICE,INV,TCS SALES,45782,DS0169/25-26,1,12M30,NANDANI JEWELLERS,NANDINI,DNP8411-0.10-0.13-18KT--,Generic,NOSE PIN,Nose Pin,0.10-0.13,17S2P60,RND,EF,VS,0.12,1,0,21240,4672.8,0,0,16567.2,,,,,,,,,,0.316,0.291,18KT,Yellow,7799.964,1169.9946,6629.9694,0,0,0,0,0,0,0,0,5842.7946,23197.16941,713.2601,23197.16941,0,1683276,BIJOY KUNDER,0.291,-,16/02/2024,-,,Bettiah      ,EAST
PJ143,PJ143,MEMO INVOICE,INV,TCS SALES,45782,DS0169/25-26,1,95M87,NANDANI JEWELLERS,NANDINI,DNP8409-0.14-0.17-18KT--,Generic,NOSE PIN,Nose Pin,0.14-0.17,16P4S35,RND,EF,VS,0.15,1,0,29100,6402,0,0,22698,,,,,,,,,,0.352,0.321,18KT,Yellow,7799.979,1169.99685,6629.98215,0,0,0,0,0,0,0,0,7571.99685,29327.98216,956.9014,29327.98216,0,1683276,BIJOY KUNDER,0.321,-,16/02/2024,-,,Bettiah      ,EAST
PJ143,PJ143,MEMO INVOICE,INV,TCS SALES,45782,DS0169/25-26,1,177CL,NANDANI JEWELLERS,NANDINI,DNP8412-0.14-0.17-18KT--,Generic,NOSE PIN,Nose Pin,0.14-0.17,14Z6K56,RND,GH,VVS,0.15,1,0,29700,6534,0,0,23166,,,,,,,,,,0.351,0.32,18KT,Yellow,7800,1170,6630,0,0,0,0,0,0,0,0,7704,29796.00001,974.64,29796.00001,0,1683276,BIJOY KUNDER,0.32,-,16/02/2024,-,,Bettiah      ,EAST
PJ143,PJ143,MEMO INVOICE,INV,TCS SALES,45782,DS0169/25-26,1,79CL8,NANDANI JEWELLERS,NANDINI,DMF8673-0.18-0.22-18KT--,Generic,NECKWEAR,Mangalsutra,0.18-0.22,11S2H49,RND,D,VS1,0.19,1,0,38190,7638,0,0,30552,"RND,RND,RND,RND",GH,VS,0.22,37,17820,4455,0,13365,2.46202,2.38,18KT,Yellow,24395,3659.25,20735.75,0,0,0,0,0,0,0,0,15752.25,64652.75,2168.7225,64652.75,0,1683276,BIJOY KUNDER,2.38,-,16/02/2024,-,,Bettiah      ,EAST
PJ143,PJ143,MEMO INVOICE,INV,TCS SALES,45782,DS0169/25-26,1,11J3J,NANDANI JEWELLERS,NANDINI,DNP8410-0.10-0.13-18KT--,Generic,NOSE PIN,Nose Pin,0.10-0.13,11W9Z78,RND,IJ,VS,0.13,1,0,17810,3918.2,0,0,13891.8,,,,,,,,,,0.2722,0.246,18KT,Yellow,7799.922,1169.9883,6629.9337,0,0,0,0,0,0,0,0,5088.1883,20521.7337,598.5983,20521.7337,0,1683276,BIJOY KUNDER,0.246,-,16/02/2024,-,,Bettiah      ,EAST
PJ011,PJ011,MEMO INVOICE,INV,TCS SALES,45784,DS0182/25-26,1,12V0A,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,LPDJ,DPF9590-0.10-0.13-18KT--,Generic,NECKWEAR,Female Pendant,0.10-0.13,12X8G20,RND,IJ,VVS,0.13,1,0,18200,4004,0,0,14196,,,,,,,,,,0.86002,0.834,18KT,Yellow,8548.5,1282.275,7266.225,0,0,0,0,0,0,0,0,5286.275,21462.225,802.455,21462.225,0,1683276,VISHAL JAIN,0.834,-,16/02/2024,-,,Kanpur       ,EAST
PJ163,OT107,MEMO INVOICE,INV,TCS SALES,45777,DS0129/25-26,1,7X2Q3,RANKA JEWELLERS & SONS PVT LTD,RANKA-V-BANER,DMF8941-0.18-0.22-18KT--,Generic,NECKWEAR,Mangalsutra,0.18-0.22,10Y1F94,RND,G,VS1,0.2,1,0,39200,6664,0,0,32536,RND,GH,VS,0.09,19,7290,1603.8,0,5686.2,0.97202,0.914,18KT,Yellow,9368.5,1311.59,8056.91,0,0,0,0,0,0,0,0,9579.39,46279.11,1588.2934,46279.11,0,1683276,DIBYAJYOTI HAJRA,0.914,-,16/02/2024,-,,PUNE         ,WEST
PJ024,PJ024,MEMO INVOICE,INV,TCS SALES,45780,DS0144/25-26,1,18V4M,DAVANAM JEWELLERS PVT. LTD.,DAVNAM,DRF9170-0.14-0.17-18KT-11,Ballerina,RING,Female Ring,0.14-0.17,12B1R61,RND,IJ,SI,0.17,1,1000,25160,5535.2,0,0,19624.8,RND,GH,VS,0.11,20,8910,2227.5,0,6682.5,3.46002,3.404,18KT,Yellow,34891,5383.65,30507.35,0,0,0,0,0,0,0,0,13146.35,56814.6499,1704.4395,56814.6499,0,1683276,SUNIL JOSEPH,3.404,-,16/02/2024,-,,BENGALURU    ,South
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,21M13,D P ABHUSHAN LTD,DP-RATLAM,DRM9230-0.23-0.29-18KT-18,Generic,RING,Male Ring,0.23-0.29,13K5I89,RND,H,VVS2,0.27,1,0,57510,11502,0,0,46008,,,,,,,,,,5.108,5.053,18KT,Rose White,51793.25,7768.9875,44024.2625,0,0,0,0,0,0,0,0,19270.9875,90032.2625,2700.9679,90032.2625,0,1683276,NIPUN SHAH,5.053,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7K5U8,D P ABHUSHAN LTD,DP-RATLAM,DRM8917-0.50-0.59-18KT-23,Generic,RING,Male Ring,0.50-0.59,TMKZ7TC,RND,I,VS2,0.53,1,0,100170,18030.6,0,0,82139.4,,,,,,,,,,9.13,9.023,18KT,Yellow,92485.75,13872.8625,78612.8875,0,0,0,0,0,0,0,0,31903.4625,160752.2875,4822.5686,160752.2875,0,1683276,NIPUN SHAH,9.023,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7C6A1,D P ABHUSHAN LTD,DP-RATLAM,DRF9472-0.23-0.29-18KT-12,Generic,RING,Female Ring,0.23-0.29,15Y7Q05,RND,H,VVS1,0.25,1,0,54500,10900,0,0,43600,"RND,RND,RND",GH,VS,0.11,20,8910,2227.5,0,6682.5,3.544,3.471,18KT,Yellow,35577.75,5336.6625,30241.0875,0,0,0,0,0,0,0,0,18464.1625,80523.5875,2415.7076,80523.5875,0,1683276,NIPUN SHAH,3.471,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,12F0J,D P ABHUSHAN LTD,DP-RATLAM,DMF11412-0.23-0.29-18KT--,Generic,NECKWEAR,Mangalsutra,0.23-0.29,10L0O66,RND,G,VS1,0.24,1,0,50640,10128,0,0,40512,RND,GH,VS,0.49,74,39690,9922.5,0,29767.5,1.64702,1.501,18KT,Yellow,15385.25,2307.7875,13077.4625,0,0,0,0,0,0,0,0,22358.2875,83356.9625,2500.7089,83356.9625,0,1683276,NIPUN SHAH,1.501,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7P1B8,D P ABHUSHAN LTD,DP-RATLAM,DRM9243-0.39-0.44-18KT-23,Generic,RING,Male Ring,0.39-0.44,4Y2GHAR,RND,I,VS2,0.4,1,0,68400,13680,0,0,54720,,,,,,,,,,7.802,7.721,18KT,Yellow White,79140.25,11871.0375,67269.2125,0,0,0,0,0,0,0,0,25551.0375,121989.2125,3659.6764,121989.2125,0,1683276,NIPUN SHAH,7.721,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7C3U8,D P ABHUSHAN LTD,DP-RATLAM,DRF8557-0.30-0.38-18KT-12,Generic,RING,Female Ring,0.30-0.38,17U2P42,RND,I,VVS2,0.35,1,0,57050,11410,0,0,45640,"RND,RND",GH,VS,0.23,38,18630,4657.5,0,13972.5,3.81402,3.698,18KT,Yellow,37904.5,5685.675,32218.825,0,0,0,0,0,0,0,0,21753.175,91831.325,2754.9398,91831.325,0,1683276,NIPUN SHAH,3.698,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7A5W9,D P ABHUSHAN LTD,DP-RATLAM,DRF8237-0.70-0.79-18KT-9,Generic,RING,Female Ring,0.70-0.79,81H7P72,RND,J,VS2,0.7,1,0,137900,24822,0,0,113078,,,,,,,,,,3.652,3.511,18KT,Rose,35987.75,5398.1625,30589.5875,0,0,0,0,0,0,0,0,30220.1625,143667.5875,4310.0276,143667.5875,0,1683276,NIPUN SHAH,3.511,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7H3Z7,D P ABHUSHAN LTD,DP-RATLAM,DEF8486-0.45-0.49-18KT--,Generic,EARRING,Female Earring,"0.45-0.49,0.45-0.49","X4NTFTN,ULTKLLZ",RND,G,SI1,0.93,2,0,186930,37386,0,0,149544,"RND,RND,RND",GH,VS,0.44,56,35640,8910,0,26730,4.541,4.266,18KT,Yellow,43726.5,6558.975,37167.525,0,0,0,0,0,0,0,0,52854.975,213441.525,6403.2458,213441.525,0,1683276,NIPUN SHAH,4.266,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,1076N,D P ABHUSHAN LTD,DP-RATLAM,DRF9404-0.18-0.22-18KT-13,Generic,RING,Female Ring,0.18-0.22,17Z4O97,RND,I,VS2,0.22,1,0,39160,7832,0,0,31328,"RND,RND,RND",GH,VS,0.05,9,4050,1012.5,0,3037.5,2.85602,2.802,18KT,Yellow,28720.5,4308.075,24412.425,0,0,0,0,0,0,0,0,13152.575,58777.925,1998.2978,58777.925,0,1683276,NIPUN SHAH,2.802,-,16/02/2024,-,,Ratlam       ,Central
PJ121,PJ121,MEMO INVOICE,INV,TCS SALES,45777,DS0132/25-26,1,13R5K,YAMUNA PRASAD KRISHNA KUMAR JEWELLERS,YAMUNA PRASAD,DRF8194-0.14-0.17-18KT-12,Generic,RING,Female Ring,0.14-0.17,16P0Q66,RND,EF,SI,0.14,1,0,21420,4712.4,0,0,16707.6,RND,GH,VS,0.1,12,8100,2025,0,6075,2.81902,2.771,18KT,Rose,28402.75,4260.4125,24142.3375,0,0,0,0,0,0,0,0,10997.8125,46924.9375,1407.7481,46924.9375,0,1683276,BIJOY KUNDER,2.771,-,16/02/2024,-,,Motihari     ,North
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7V9R1,D P ABHUSHAN LTD,DP-RATLAM,DRF9765-0.45-0.49-18KT-9,Generic,RING,Female Ring,0.45-0.49,TTDTLQJ,RND,H,VS1,0.45,1,0,91350,18270,0,0,73080,RND,GH,VS,0.13,21,10530,2632.5,0,7897.5,3.456,3.339,18KT,Rose,34224.75,5133.7125,29091.0375,0,0,0,0,0,0,0,0,26036.2125,110068.5375,3302.0561,110068.5375,0,1683276,NIPUN SHAH,3.339,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,10B6V,D P ABHUSHAN LTD,DP-RATLAM,DPF9598-0.10-0.13-18KT--,Generic,NECKWEAR,Female Pendant,0.10-0.13,17V6D38,RND,EF,SI,0.11,1,0,15290,3363.8,0,0,11926.2,,,,,,,,,,1.65002,1.628,18KT,White Rose,16687,2503.05,14183.95,0,0,0,0,0,0,0,0,5866.85,26110.15,884.2185,26110.15,0,1683276,NIPUN SHAH,1.628,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,7Q8G1,D P ABHUSHAN LTD,DP-RATLAM,DCM8640-0.23-0.29-18KT-17,Now & Forever,RING,Couple Male Ring,0.23-0.29,11E8P14,RND,G,VVS2,0.27,1,0,58320,11664,0,0,46656,,,,,,,,,,5.053,4.998,18KT,Yellow,51229.5,7684.425,43545.075,0,0,0,0,0,0,0,0,19348.425,90201.075,2706.0323,90201.075,0,1683276,NIPUN SHAH,4.998,-,16/02/2024,-,,Ratlam       ,Central
PJ016,PJ016,MEMO INVOICE,INV,TCS SALES,45780,DS0153/25-26,1,16A9L,D P ABHUSHAN LTD,DP-RATLAM,DEF9099-0.14-0.17-18KT--,Generic,EARRING,Female Earring,"0.14-0.17,0.14-0.17","18G8D61,14C0D85",RND,GH,VS,0.32,2,0,61760,13587.2,0,0,48172.8,RND,GH,VS,0.31,42,25110,6277.5,0,18832.5,2.953,2.826,18KT,Yellow,28966.5,4344.975,24621.525,0,0,0,0,0,0,0,0,24209.675,91626.825,2748.8048,91626.825,0,1683276,NIPUN SHAH,2.826,-,16/02/2024,-,,Ratlam       ,Central
PJ131,PJ131,MEMO INVOICE,INV,OUTRIGHT,45779,DS0139/25-26,1,2EVE9,GARG JEWELLERS,GARG,DRF8843-0.30-0.38-18KT-14,Generic,RING,Female Ring,0.30-0.38,TMTETCR,PRN,F,VS1,0.35,1,0,87150,20044.5,0,0,67105.5,,,,,,,,,,2.73,2.659,18KT,Yellow,27254.75,4088.2125,23166.5375,0,0,0,0,671.06,0,0,0,24132.7125,89600.97901,2786.5961,89600.97901,0,1683276,NILESH JAIN,2.659,-,16/02/2024,-,,Modinagar    ,North
PJ059,PJ059,MEMO INVOICE,INV,OUTRIGHT,45779,DS0141/25-26,1,9FAD7,RATNALAYA JEWELLERS,RATNALAYA,DRM8930-0.30-0.38-18KT-14,Generic,RING,Male Ring,0.30-0.38,96FD7V6,RND,E,VS1,0.32,1,0,72320,14464,0,0,57856,,,,,,,,,,8.231,8.166,18KT,Yellow,83701.5,12555.225,71146.275,0,0,0,0,578.56,0,0,0,27019.225,128423.715,3870.0683,128423.715,0,1683276,BIJOY KUNDER,8.166,-,16/02/2024,-,,Patna        ,EAST
PJ010,PJ010,MEMO INVOICE,INV,OUTRIGHT,45779,DS0140/25-26,1,4DAX9,MADANLAL CHHAGANLAL JEWELLERS,MCJ,DRF9082-0.10-0.13-18KT-10,Generic,RING,Female Ring,0.10-0.13,11K5M19,RND,EF,VS,0.1,1,0,17700,3363,0,0,14337,"RND,RND,RND",GH,VS,0.07,11,5670,1247.4,0,4422.6,3.016,2.982,18KT,Yellow,30565.5,4279.17,26286.33,0,0,0,0,143.37,0,0,0,8889.57,44902.56,1437.9953,44902.56,0,1683276,Tanmay Mehta,2.982,-,16/02/2024,-,,Indore       ,Central
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45784,DS0183/25-26,1,7X9H8,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF8836-0.23-0.29-18KT-13,Setu Collection,RING,Female Ring,0.23-0.29,12N3Z95,RND,D,VS1,0.23,1,0,49450,9890,0,0,39560,"RND,RND,RND",GH,VS,0.35,53,28350,7087.5,0,21262.5,3.964,3.847,18KT,Rose White,37123.55,5568.5325,31555.0175,0,0,0,0,0,0,0,0,22546.0325,92377.5175,2771.3255,92377.5175,0,1683276,BIJOY KUNDER,3.847,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45784,DS0183/25-26,1,12U9O,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF9183-0.14-0.17-18KT-12,Generic,RING,Female Ring,0.14-0.17,18E9Z95,RND,EF,VS,0.17,1,0,32980,7255.6,0,0,25724.4,"RND,RND,RND,RND",GH,VS,0.05,7,4050,1012.5,0,3037.5,2.54,2.495,18KT,Rose,24076.75,3611.5125,20465.2375,0,0,0,0,0,0,0,0,11879.6125,49227.1375,1476.8141,49227.1375,0,1683276,BIJOY KUNDER,2.495,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45784,DS0183/25-26,1,7E0T2,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF9550-0.23-0.29-18KT-11,Generic,RING,Female Ring,0.23-0.29,18R1M13,RND,D,VS2,0.23,1,0,48530,9706,0,0,38824,RND,GH,VS,0.26,36,21060,5265,0,15795,3.32302,3.225,18KT,Yellow,31121.25,4668.1875,26453.0625,0,0,0,0,0,0,0,0,19639.1875,81072.0625,2432.1619,81072.0625,0,1683276,BIJOY KUNDER,3.225,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45784,DS0183/25-26,1,7X9A3,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRM9341-0.23-0.29-18KT-18,Generic,RING,Male Ring,0.23-0.29,18A1Q97,RND,G,VS1,0.24,1,0,50640,10128,0,0,40512,,,,,,,,,,3.661,3.612,18KT,Yellow,34855.8,5228.37,29627.43,0,0,0,0,0,0,0,0,15356.37,70139.43,2104.1829,70139.43,0,1683276,BIJOY KUNDER,3.612,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45784,DS0183/25-26,1,15M62,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DRF9404-0.14-0.17-18KT-10,Generic,RING,Female Ring,0.14-0.17,16A5O68,RND,EF,VVS,0.16,1,0,33280,7321.6,0,0,25958.4,"RND,RND,RND",GH,VS,0.06,9,4860,1215,0,3645,2.86702,2.823,18KT,Yellow,27241.95,4086.2925,23155.6575,0,0,0,0,0,0,0,0,12622.8925,52759.0575,1582.7717,52759.0575,0,1683276,BIJOY KUNDER,2.823,-,16/02/2024,-,,Patna        ,EAST
PJ056,PJ056,MEMO INVOICE,INV,TCS SALES,45784,DS0183/25-26,1,7J5W5,ALANKAR GEMS AND JEWELLERY PVT LTD,ALANKAR G & J,DCM8777-0.23-0.29-18KT-19,Now & Forever,RING,Couple Male Ring,0.23-0.29,18X4Q92,RND,F,VS2,0.27,1,0,56160,11232,0,0,44928,,,,,,,,,,5.749,5.694,18KT,Yellow White,54947.1,8242.065,46705.035,0,0,0,0,0,0,0,0,19474.065,91633.035,2748.9911,91633.035,0,1683276,BIJOY KUNDER,5.694,-,16/02/2024,-,,Patna        ,EAST
PJ005,PJ005,MEMO INVOICE,INV,OUTRIGHT,45777,DS0118/25-26,1,6XCJ2,SHREE BALKRISHNA JEWELLERS,SBJ,DRF12054-0.90-0.99-18KT-9.5,Generic,RING,Female Ring,0.90-0.99,96TT2A6,PRN,F,VVS2,0.9,1,0,357300,75033,0,0,282267,RND,EF,VVS,0.25,48,25250,6312.5,0,18937.5,4.684,4.453,18KT,White,45643.25,6445.8375,36526.4125,0,0,0,0,2822.67,0,2671,0,87791.3375,334908.2425,10521.6079,334908.2425,0,1683276,VIPESH SHAH,4.453,-,16/02/2024,-,,Jamnagar     ,WEST
PJ005,PJ005,MEMO INVOICE,INV,OUTRIGHT,45777,DS0118/25-26,1,32C3T,SHREE BALKRISHNA JEWELLERS,SBJ,DRF9472-0.14-0.17-18KT-11,Generic,RING,Female Ring,0.14-0.17,12F9B80,RND,EF,VVS,0.14,1,0,29120,6314,0,0,22386,"RND,RND,RND",EF,VVS,0.11,20,11110,2777.5,0,8332.5,2.91502,2.865,18KT,Rose,29366.25,4071.9375,23074.3125,0,0,0,0,223.86,0,2640,0,13163.4375,53568.9525,1680.2224,53568.9525,0,1683276,VIPESH SHAH,2.865,-,16/02/2024,-,,Jamnagar     ,WEST
