Stock Code,Trans Date,Doc No,Vendor Code,Vendor Name,Vendor Inv No,Vendor Inv Date,Item Name,Pcs,Category,Collections,Gross Wt,Gold Wt,Platinum Wt,Silver Wt,Brass Wt,Metal Purity,Gold Rate,Metal Wt,Gold Amount,Platinum Rate,Platinum Amt,Labour Amount,Handling Amount,Branding Amount,Engraving Amount,Enamel Amount,Sol Pcs,Sol Wt,SD Pcs,SD Wt,Sd Rate,Sd Amt,Consumables Wt,Consumbales Amt,Logo Dia Pcs,Logo Dia Wt,Logo Dia Rate,Logo Dia Amt,Amunt bfr Tax,Cgst Amt,Sgst Amt,Igst Amt,Amount Aft Tax
27F7T,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DRF11714,1,RING,Generic,3.22,3.124,0,0,0,18KT,7396,3.124,23105.1,0,0,2499.2,350,0,0,0,1,0.35,16,0.13,64376.6,8368.96,0,0,1,0.0001,1,0,34323.2617,0,0,1029.697851,35352.95955
27E9C,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DRF11730,1,RING,Generic,3.562,3.466,0,0,0,18KT,7396,3.466,25634.54,0,0,2772.8,320,0,0,0,1,0.32,30,0.16,62749.98,10040,0,0,1,0.0001,1,0,38767.3321,0,0,1163.019963,39930.35206
9TAE4,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DRF8686,1,RING,Generic,2.526,2.47,0,0,0,18KT,7396,2.47,18268.12,0,0,1976,160,0,0,0,1,0.16,24,0.12,44000,5280,0,0,1,0.0001,1,0,25684.1201,0,0,770.523603,26454.6437
2FPF9,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DRF8960,1,RING,Generic,3.262,3.182,0,0,0,18KT,7396,3.182,23534.07,0,0,2545.6,180,0,0,0,1,0.18,31,0.22,41500,9030,0,0,1,0.0001,1,0,35289.6721,0,0,1058.690163,36348.36226
7RAD9,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DRF11699,1,RING,Generic,2.494,2.434,0,0,0,18KT,7396,2.434,18001.86,0,0,1947.2,210,0,0,0,1,0.21,12,0.09,44000,3960,0,0,1,0.0001,1,0,24119.0641,0,0,723.571923,24842.63602
44YI5,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DEF8579,1,EARRING,Generic,2.236,2.134,0,0,0,18KT,7396,2.134,15783.06,0,0,1707.2,380,0,0,0,2,0.38,30,0.13,44000,5720,0,0,1,0.0001,1,0,23590.2641,353.8539615,353.8539615,0,24297.97202
4TVK4,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DNP8410,1,NOSE PIN,Generic,0.252,0.226,0,0,0,18KT,8565.89,0.226,1935.89,0,0,180.8,130,0,0,0,1,0.13,0,0,,,0,0,1,0.0001,1,0,2246.6921,0,0,67.400763,2314.092863
29Q2K,45775,DSJ-PRI-COS-2025-91,003,MFG-D P DESIGNS PVT LTD,163-DP-25-26,45772,DEF8717,1,EARRING,Generic,1.113,1.064,0,0,0,18KT,7453.9,1.064,7930.95,0,0,851.2,240,0,0,0,2,0.24,0,0,,,0,0,1,0.005,44000,220,9242.148,0,0,277.26444,9519.41244
3XAY9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8691,1,RING,Generic,2.381,2.329,0,0,0,18KT,7291,2.329,16980.74,0,0,1979.65,140,0,0,0,1,0.14,26,0.12,41999.99,5130,0,0,1,0.0001,1,0,24230.3881,0,0,726.911643,24957.29974
9JCD3,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9381,1,RING,Generic,2.378,2.308,0,0,0,18KT,7291,2.308,16827.63,0,0,1961.8,220,0,0,0,1,0.22,18,0.13,44000,5720,0,0,1,0.0001,1,0,24729.4281,0,0,741.882843,25471.31094
4FPY4,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8957,1,RING,Generic,2.876,2.782,0,0,0,18KT,7291,2.782,20283.56,0,0,2364.7,210,0,0,0,1,0.21,32,0.26,41647.06,10640,0,0,1,0.0001,1,0,33498.2641,0,0,1004.947923,34503.21202
6KNR3,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8461,1,RING,Generic,2.463,2.416,0,0,0,18KT,7291,2.416,17615.06,0,0,2053.6,200,0,0,0,1,0.2,2,0.03,39000,1170,0,0,1,0.005,44000,220,21258.656,0,0,637.75968,21896.41568
2RUX9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8813,1,RING,Generic,2.687,2.654,0,0,0,18KT,7291,2.654,19350.31,0,0,2255.9,160,0,0,0,1,0.16,0,0,,,0,0,1,0.005,44000,220,21986.214,0,0,659.58642,22645.80042
9XUJ6,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DNP8410,1,NOSE PIN,Generic,0.263,0.239,0,0,0,18KT,7291,0.239,1742.55,0,0,459.7489999,120,0,0,0,1,0.12,0,0,,,0,0,,,,,2322.298,0,0,69.66894,2391.96694
9KHD9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9083,1,RING,Generic,2.63,2.568,0,0,0,18KT,7291,2.568,18723.29,0,0,2182.8,220,0,0,0,1,0.22,21,0.09,44000,3960,0,0,1,0.0001,1,0,25086.0881,0,0,752.582643,25838.67074
9XAY9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9768,1,RING,Generic,2.283,2.238,0,0,0,18KT,7291,2.238,16317.26,0,0,1902.3,160,0,0,0,1,0.16,4,0.06,39000,2340,0,0,1,0.005,44000,220,20939.558,0,0,628.18674,21567.74474
9RPR9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8958,1,RING,Generic,3.035,2.909,0,0,0,18KT,7291,2.909,21209.52,0,0,2472.65,250,0,0,0,1,0.25,28,0.38,39928.57,15470,0,0,1,0.0001,1,0,39402.1681,0,0,1182.065043,40584.23314
3KAJ9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8959,1,RING,Generic,3.064,2.964,0,0,0,18KT,7291,2.964,21610.52,0,0,2519.4,200,0,0,0,1,0.2,30,0.3,40805.57,12350,0,0,1,0.0001,1,0,36679.9281,0,0,1100.397843,37780.32594
4RAD9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DNP8409,1,NOSE PIN,Generic,0.302,0.275,0,0,0,18KT,7291,0.275,2005.03,0,0,468.7450001,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,44000,220,2823.77,0,0,84.7131,2908.4831
9DGD9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9654,1,RING,Generic,3.321,3.203,0,0,0,18KT,7291,3.203,23353.07,0,0,2722.55,340,0,0,0,2,0.34,41,0.25,44000,11000,0,0,1,0.0001,1,0,37415.6231,0,0,1122.468693,38538.09179
4JHE3,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF11715,1,RING,Generic,2.328,2.248,0,0,0,18KT,7291,2.248,16390.17,0,0,1910.8,270,0,0,0,1,0.27,24,0.13,43000,5620,0,0,1,0.0001,1,0,24190.9681,0,0,725.729043,24916.69714
4TVT9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF10764,1,RING,Generic,2.113,2.056,0,0,0,18KT,7291,2.056,14990.3,0,0,1747.6,260,0,0,0,1,0.26,1,0.02,39000,780,0,0,1,0.005,44000,220,17997.896,0,0,539.93688,18537.83288
6ECK9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8237,1,RING,Generic,3.088,3.041,0,0,0,18KT,7291,3.041,22171.93,0,0,2584.85,230,0,0,0,1,0.23,0,0,,,0,0,1,0.005,44000,220,25206.781,0,0,756.20343,25962.98443
9FAR7,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DNP8411,1,NOSE PIN,Generic,0.29,0.263,0,0,0,18KT,7291,0.263,1917.53,0,0,465.7529999,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,44000,220,2733.286,0,0,81.99858,2815.28458
9EHE9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8237,1,RING,Generic,2.954,2.905,0,0,0,18KT,7291,2.905,21180.36,0,0,2469.25,240,0,0,0,1,0.24,0,0,,,0,0,1,0.005,44000,220,24109.605,0,0,723.28815,24832.89315
9KHJ4,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9289,1,RING,Generic,3.835,3.742,0,0,0,18KT,7291,3.742,27282.92,0,0,3180.7,460,0,0,0,1,0.46,0,0,,,0,0,1,0.005,44000,220,31143.622,0,0,934.30866,32077.93066
3KNR2,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8960,1,RING,Generic,2.962,2.882,0,0,0,18KT,7291,2.882,21012.66,0,0,2449.7,190,0,0,0,1,0.19,31,0.21,41500,8640,0,0,1,0.0001,1,0,32292.3621,0,0,968.770863,33261.13296
4DAR2,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8959,1,RING,Generic,2.761,2.677,0,0,0,18KT,7291,2.677,19518.01,0,0,2275.45,160,0,0,0,1,0.16,30,0.26,40851.84,10640,0,0,1,0.0001,1,0,32593.4541,0,0,977.803623,33571.25772
6XCJ2,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF12054,1,RING,Generic,4.684,4.453,0,0,0,18KT,7291,4.453,32466.82,0,0,3785.05,900,0,0,0,1,0.9,48,0.25,64000,16000,0,0,1,0.005,44000,220,53371.873,0,0,1601.15619,54973.02919
4TNT4,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8959,1,RING,Generic,3.087,3.011,0,0,0,18KT,7291,3.011,21953.2,0,0,2559.35,190,0,0,0,1,0.19,30,0.19,39523.81,7520,0,0,1,0.0001,1,0,32222.5521,0,0,966.676563,33189.22866
4XAD4,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9762,1,RING,Generic,2.315,2.264,0,0,0,18KT,7291,2.264,16506.82,0,0,1924.4,200,0,0,0,1,0.2,2,0.05,39000,1950,0,0,1,0.005,44000,220,20801.224,0,0,624.03672,21425.26072
3DGX4,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8957,1,RING,Generic,2.716,2.624,0,0,0,18KT,7291,2.624,19131.58,0,0,2230.4,190,0,0,0,1,0.19,32,0.27,41777.79,11080,0,0,1,0.0001,1,0,32631.9881,0,0,978.959643,33610.94774
9DAY9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8200,1,RING,Generic,2.858,2.792,0,0,0,18KT,7291,2.792,20356.47,0,0,2373.2,200,0,0,0,1,0.2,16,0.13,44000,5720,0,0,1,0.0001,1,0,28649.6721,0,0,859.490163,29509.16226
9TGD9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9081,1,RING,Generic,2.425,2.381,0,0,0,18KT,7291,2.381,17359.87,0,0,2023.85,140,0,0,0,1,0.14,10,0.08,44000,3520,0,0,1,0.0001,1,0,23043.7211,0,0,691.311633,23735.03273
3EGT7,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9767,1,RING,Generic,1.967,1.926,0,0,0,18KT,7291,1.926,14042.47,0,0,1637.1,160,0,0,0,1,0.16,3,0.04,39000,1560,0,0,1,0.005,44000,220,17619.566,0,0,528.58698,18148.15298
6DPY9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8687,1,RING,Generic,2.21,2.154,0,0,0,18KT,7291,2.154,15704.81,0,0,1830.9,160,0,0,0,1,0.16,26,0.12,44000,5280,0,0,1,0.0001,1,0,22975.7141,0,0,689.271423,23664.98552
7THY3,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8958,1,RING,Generic,2.798,2.676,0,0,0,18KT,7291,2.676,19510.72,0,0,2274.6,250,0,0,0,1,0.25,28,0.36,39928.57,14690,0,0,1,0.0001,1,0,36725.3121,0,0,1101.759363,37827.07146
3KNE4,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8689,1,RING,Generic,2.615,2.545,0,0,0,18KT,7291,2.545,18555.6,0,0,2163.25,200,0,0,0,1,0.2,20,0.15,41500,6200,0,0,1,0.0001,1,0,27118.8451,0,0,813.565353,27932.41045
6RCT3,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9393,1,RING,Generic,2.261,2.219,0,0,0,18KT,7291,2.219,16178.73,0,0,1886.15,160,0,0,0,1,0.16,12,0.05,44000,2200,0,0,1,0.0001,1,0,20424.8791,0,0,612.746373,21037.62547
4KHT6,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DNP8409,1,NOSE PIN,Generic,0.335,0.308,0,0,0,18KT,7291,0.308,2245.63,0,0,476.9979999,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,44000,220,3072.626,0,0,92.17878,3164.80478
9YVD2,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9768,1,RING,Generic,2.292,2.247,0,0,0,18KT,7291,2.247,16382.88,0,0,1909.95,160,0,0,0,1,0.16,4,0.06,39000,2340,0,0,1,0.005,44000,220,21012.827,0,0,630.38481,21643.21181
9YNF7,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF8687,1,RING,Generic,2.505,2.439,0,0,0,18KT,7291,2.439,17782.75,0,0,2073.15,190,0,0,0,1,0.19,26,0.14,44000,6160,0,0,1,0.0001,1,0,26205.8991,0,0,786.176973,26992.07607
3FUX9,45775,DSJ-PRI-COS-2025-95,003,MFG-D P DESIGNS PVT LTD,168-DP-25-26,45775,DRF9767,1,RING,Generic,2.084,2.043,0,0,0,18KT,7291,2.043,14895.51,0,0,1736.55,160,0,0,0,1,0.16,3,0.04,39000,1560,0,0,1,0.005,44000,220,18572.063,0,0,557.16189,19129.22489
84QX4,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9585,1,NECKWEAR,Generic,0.434,0.399,0,0,0,18KT,7330,0.399,2924.67,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,4639.67,0,0,139.1901,4778.8601
59VX7,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9591,1,NECKWEAR,Generic,0.699,0.678,0,0,0,18KT,7330,0.678,4969.74,0,0,1295,100,0,0,0,1,0.1,0,0,,,0,0,1,0.005,50000,250,6614.74,0,0,198.4422,6813.1822
69CK1,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9678,1,NECKWEAR,Generic,0.55,0.509,0,0,0,18KT,7330,0.509,3730.97,0,0,1295,200,0,0,0,1,0.2,0,0,,,0,0,1,0.005,50000,250,5475.97,0,0,164.2791,5640.2491
79SJ8,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9493,1,NECKWEAR,Generic,1.25,1.227,0,0,0,18KT,7330,1.227,8993.91,0,0,1295,110,0,0,0,1,0.11,0,0,,,0,0,1,0.005,50000,250,10648.91,0,0,319.4673,10968.3773
22U9Q,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9578,1,NECKWEAR,Generic,0.936,0.901,0,0,0,18KT,7330,0.901,6604.33,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,8319.33,0,0,249.5799,8568.9099
22X3L,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9579,1,NECKWEAR,Generic,1.347,1.312,0,0,0,18KT,7330,1.312,9616.96,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,11331.96,0,0,339.9588,11671.9188
22D3P,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9590,1,NECKWEAR,Generic,0.994,0.959,0,0,0,18KT,7330,0.959,7029.47,0,0,1295.000001,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,8744.470001,0,0,262.3341,9006.804101
23D4W,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9582,1,NECKWEAR,Generic,1.128,1.091,0,0,0,18KT,7330,1.091,7997.03,0,0,1295,180,0,0,0,1,0.18,0,0,,,0,0,1,0.005,50000,250,9722.03,0,0,291.6609,10013.6909
36TK9,45775,DSJ-PRI-COS-2025-99,111,MFG-RADHE SHYAM,RS/013,45773,DPF9494,1,NECKWEAR,Generic,0.858,0.831,0,0,0,18KT,7330,0.831,6091.23,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,7766.23,0,0,232.9869,7999.2169
34UD3,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9493,1,NECKWEAR,Generic,1.236,1.209,0,0,0,18KT,7330,1.209,8861.97,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,10536.97,0,0,316.1091,10853.0791
22U9X,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9593,1,NECKWEAR,Generic,1.553,1.496,0,0,0,18KT,7330,1.496,10965.68,0,0,1295,280,0,0,0,2,0.28,0,0,,,0,0,1,0.005,50000,250,12790.68,0,0,383.7204,13174.4004
22A3M,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9579,1,NECKWEAR,Generic,1.115,1.088,0,0,0,18KT,7720.26,1.088,8399.64,0,0,870.4,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,9650.04,0,0,289.5012,9939.5412
99NO4,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DRM8928,1,RING,Generic,5.767,5.726,0,0,0,18KT,7329.13,5.726,41966.58,0,0,4580.8,200,0,0,0,1,0.2,0,0,,,0,0,1,0.005,50000,250,46997.38,0,0,1409.9214,48407.3014
22D7T,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9581,1,NECKWEAR,Generic,0.619,0.584,0,0,0,18KT,7330,0.584,4280.72,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,5995.72,0,0,179.8716,6175.5916
72CT6,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DRF9648,1,RING,Generic,5.22,5.177,0,0,0,18KT,7329.03,5.177,37942.41,0,0,4141.6,210,0,0,0,1,0.21,0,0,,,0,0,1,0.005,50000,250,42544.01,0,0,1276.3203,43820.3303
33QQ8,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9587,1,NECKWEAR,Generic,0.699,0.672,0,0,0,18KT,7330,0.672,4925.76,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,6600.76,0,0,198.0228,6798.7828
22D4F,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9581,1,NECKWEAR,Generic,0.758,0.735,0,0,0,18KT,7330,0.735,5387.55,0,0,1295,110,0,0,0,1,0.11,0,0,,,0,0,1,0.005,50000,250,7042.55,0,0,211.2765,7253.8265
84VL6,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DRM8913,1,RING,Generic,5.355,5.314,0,0,0,18KT,7329.06,5.314,38946.62,0,0,4251.2,200,0,0,0,1,0.2,0,0,,,0,0,1,0.005,50000,250,43647.82,0,0,1309.4346,44957.2546
35IF0,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DPF9588,1,NECKWEAR,Generic,1.083,1.058,0,0,0,18KT,7330,1.058,7755.14,0,0,1295,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,50000,250,9420.14,0,0,282.6042,9702.7442
87LD1,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DRM9050,1,RING,Generic,6.38,6.339,0,0,0,18KT,7329.21,6.339,46459.87,0,0,5071.2,200,0,0,0,1,0.2,0,0,,,0,0,1,0.005,50000,250,51981.07,0,0,1559.4321,53540.5021
81HL9,45775,DSJ-PRI-COS-2025-97,111,MFG-RADHE SHYAM,RS/013,45773,DRM9032,1,RING,Generic,6.075,6.038,0,0,0,18KT,7329.17,6.038,44253.54,0,0,4830.4,180,0,0,0,1,0.18,0,0,,,0,0,1,0.005,50000,250,49513.94,0,0,1485.4182,50999.3582
47CD5,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF8226,1,NECKWEAR,Generic,0.763,0.728,0,0,0,18KT,7330,0.728,5336.24,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,7051.24,0,0,211.5372,7262.7772
63FP1,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9680,1,NECKWEAR,Generic,0.725,0.69,0,0,0,18KT,7330,0.69,5057.7,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,6772.7,0,0,203.181,6975.881
91NL5,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9579,1,NECKWEAR,Generic,1.055,1.028,0,0,0,18KT,7330,1.028,7535.24,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,9210.24,0,0,276.3072,9486.5472
50VC1,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9579,1,NECKWEAR,Generic,1.057,1.03,0,0,0,18KT,7330,1.03,7549.9,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,9224.9,0,0,276.747,9501.647
63RY4,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9596,1,NECKWEAR,Generic,1.87,1.835,0,0,0,18KT,7327.28,1.835,13445.55,0,0,1468,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,15333.55,0,0,460.0065,15793.5565
89OK9,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9590,1,NECKWEAR,Generic,0.873,0.846,0,0,0,18KT,7330,0.846,6201.18,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,7876.18,0,0,236.2854,8112.4654
10GV7,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9576,1,NECKWEAR,Generic,1.156,1.121,0,0,0,18KT,7330,1.121,8216.93,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,9931.93,0,0,297.9579,10229.8879
96EC0,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9593,1,NECKWEAR,Generic,1.602,1.549,0,0,0,18KT,7330,1.549,11354.17,0,0,1295,260,0,0,0,2,0.26,0,0,,,0,0,1,0.005,50000,250,13159.17,0,0,394.7751,13553.9451
81ZT2,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9584,1,NECKWEAR,Generic,1.19,1.163,0,0,0,18KT,7330,1.163,8524.79,0,0,1295,130,0,0,0,1,0.13,0,0,,,0,0,1,0.005,50000,250,10199.79,0,0,305.9937,10505.7837
22C2Q,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9590,1,NECKWEAR,Generic,0.851,0.828,0,0,0,18KT,7330,0.828,6069.24,0,0,1295,110,0,0,0,1,0.11,0,0,,,0,0,1,0.005,50000,250,7724.24,0,0,231.7272,7955.9672
73VW9,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF8276,1,NECKWEAR,Generic,0.391,0.356,0,0,0,18KT,7330,0.356,2609.48,0,0,1295,170,0,0,0,1,0.17,0,0,,,0,0,1,0.005,50000,250,4324.48,0,0,129.7344,4454.2144
82DF6,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9598,1,NECKWEAR,Generic,1.705,1.68,0,0,0,18KT,7327.02,1.68,12309.4,0,0,1344,120,0,0,0,1,0.12,0,0,,,0,0,1,0.005,50000,250,14023.4,210.351,210.351,0,14444.102
91EH7,45775,DSJ-PRI-COS-2025-98,111,MFG-RADHE SHYAM,RS/013,45773,DPF9594,1,NECKWEAR,Generic,0.835,0.814,0,0,0,18KT,7330,0.814,5966.62,0,0,1295,100,0,0,0,1,0.1,0,0,,,0,0,1,0.005,50000,250,7611.62,0,0,228.3486,7839.9686
22Q4H,45775,DSJ-PRI-COS-2025-93,111,MFG-RADHE SHYAM,RS/013,45773,DEF9635,1,EARRING,Generic,2.565,2.512,0,0,0,18KT,7328.01,2.512,18407.96,0,0,2009.6,260,0,0,0,2,0.26,0,0,,,0,0,1,0.005,50000,250,20927.56,0,0,627.8268,21555.3868
22Z2T,45775,DSJ-PRI-COS-2025-93,111,MFG-RADHE SHYAM,RS/013,45773,DRM9340,1,RING,Generic,4.466,4.429,0,0,0,18KT,7328.87,4.429,32459.57,0,0,3543.2,180,0,0,0,1,0.18,0,0,,,0,0,1,0.005,50000,250,36432.77,0,0,1092.9831,37525.7531
23CU7,45775,DSJ-PRI-COS-2025-93,111,MFG-RADHE SHYAM,RS/013,45773,DRM8942,1,RING,Generic,5.483,5.44,0,0,0,18KT,7329.08,5.44,39870.2,0,0,4352,210,0,0,0,1,0.21,0,0,,,0,0,1,0.005,50000,250,44682.2,0,0,1340.466,46022.666
22J2P,45775,DSJ-PRI-COS-2025-93,111,MFG-RADHE SHYAM,RS/013,45773,DEF8494,1,EARRING,Generic,1.855,1.802,0,0,0,18KT,7327.23,1.802,13203.66,0,0,1441.6,260,0,0,0,2,0.26,0,0,,,0,0,1,0.005,50000,250,15155.26,0,0,454.6578,15609.9178
