Vendor Code,Transaction Type,Trans Type,Trans Category,Trans Date,Pcs,Doc No,Stock Code,Collections,Category,Customer Name,Variant Name,Sol Pcs,Sol Wt,Sol Amt,Sd Pcs,Sd Wt,Sd Amt,Gross Wt,Gold Wt,Metal Wt,Metal Purity,Metal Color,Metal Amt,Platinum Wt,Brass Wt,Cgst Amt,Consumables Wt,Consumbales Amt,Igst Amt,Sgst Amt,Item Name,Logo Dia Amt,Logo Dia Wt,Final Amt,Silver Wt,Vendor Inv Date,Vendor Inv No,Salesperson
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,14F9D,Generic,RING,D P ABHUSHAN LTD,DRF9084-0.18-0.22-18KT-10,1,0.22,28864,3,0.06,3645,3.035,2.979,2.979,18KT,Yellow,24435.25,0,,0,0,0,0,0,DRF9084,0,0,56944.2475,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-541,14V6U,Now & Forever,RING,D P ABHUSHAN LTD,DCM8750-0.23-0.29-18KT-22,1,0.23,38824,0,0,0,5.766,5.72,5.72,18KT,Yellow,46918.3,0,,0,0,0,0,0,DCM8750,0,0,85742.3,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,15J6T,Now & Forever,RING,D P ABHUSHAN LTD,DCM8754-0.23-0.29-18KT-22,1,0.27,44928,0,0,0,5.324,5.27,5.27,18KT,Yellow,43227.18,0,,0,0,0,0,0,DCM8754,0,0,88155.175,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,16Q3W,Generic,NECKWEAR,D P ABHUSHAN LTD,DMF8788-0.18-0.22-18KT--,1,0.18,27504,28,0.15,9112.5,2.214,2.148,2.148,18KT,Yellow,17618.97,0,,0,0,0,0,0,DMF8788,0,0,54235.47,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-541,6EVW5,Generic,RING,D P ABHUSHAN LTD,DRF9994-0.23-0.29-18KT-8,1,0.23,33856,0,0,0,5.08,5.034,5.034,18KT,Yellow,41291.39,0,,0,0,0,0,0,DRF9994,0,0,75147.385,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-541,5XRA5,Generic,RING,D P ABHUSHAN LTD,DRF8254-0.39-0.44-18KT-9,1,0.4,78720,0,0,0,3.21,3.13,3.13,18KT,Rose,25673.83,0,,0,0,0,0,0,DRF8254,0,0,104393.825,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-541,11S9K,Generic,RING,D P ABHUSHAN LTD,DRM9335-0.23-0.29-18KT-20,1,0.3,35760,0,0,0,5.719,5.659,5.659,18KT,Yellow,46417.95,0,,0,0,0,0,0,DRM9335,0,0,82177.9475,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,16M9A,Generic,EARRING,D P ABHUSHAN LTD,DEF8495-0.23-0.29-18KT--,2,0.48,65664,0,0,0,3.254,3.158,3.158,18KT,Yellow,25903.7,0,,0,0,0,0,0,DEF8495,0,0,91567.7,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,14J5U,Generic,EARRING,D P ABHUSHAN LTD,DEF8504-0.14-0.17-18KT--,14,2.1,317772,0,0,0,6.31,5.89,5.89,18KT,Yellow,48312.73,0,,0,0,0,0,0,DEF8504,0,0,366084.725,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,10A2S,Generic,EARRING,D P ABHUSHAN LTD,DEF8140-0.18-0.22-18KT--,2,0.42,65856,34,0.19,11542.5,2.428,2.306,2.306,18KT,Rose,18914.97,0,,0,0,0,0,0,DEF8140,0,0,96313.465,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,13C2U,Generic,RING,D P ABHUSHAN LTD,DRF8688-0.23-0.29-18KT-11,1,0.24,35520,14,0.1,6075,2.599,2.531,2.531,18KT,Yellow,20760.53,0,,0,0,0,0,0,DRF8688,0,0,62355.5275,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,14L9R,Generic,RING,D P ABHUSHAN LTD,DRF8577-0.18-0.22-18KT-10,1,0.2,26240,8,0.04,2430,2.915,2.867,2.867,18KT,Yellow White,23516.57,0,,0,0,0,0,0,DRF8577,0,0,52186.5675,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,11S0I,Generic,EARRING,D P ABHUSHAN LTD,DEF8141-0.18-0.22-18KT--,2,0.41,66912,28,0.18,10935,2.212,2.094,2.094,18KT,Yellow,17176.04,0,,0,0,0,0,0,DEF8141,0,0,95023.035,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,16P9X,Generic,RING,D P ABHUSHAN LTD,DRF9992-0.14-0.17-18KT-12,1,0.17,19890,0,0,0,2.843,2.809,2.809,18KT,Yellow,23040.82,0,,0,0,0,0,0,DRF9992,0,0,42930.8225,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-540,14R4E,Generic,EARRING,D P ABHUSHAN LTD,DEF8142-0.18-0.22-18KT--,2,0.4,53760,36,0.21,12757.5,1.938,1.816,1.816,18KT,Yellow,14895.74,0,,0,0,0,0,0,DEF8142,0,0,81413.24,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,10X5G,Now & Forever,RING,D P ABHUSHAN LTD,DCF8881-0.18-0.22-18KT-12,1,0.18,27504,32,0.16,9720,2.577,2.509,2.509,18KT,Yellow,20580.07,0,,0,0,0,0,0,DCF8881,0,0,57804.0725,0,45757,LHORDSA-15,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,11-04-2025,1,DSJ-GRN-GRN-0425-541,17M2M,Generic,RING,D P ABHUSHAN LTD,DRF8574-0.18-0.22-18KT-13,1,0.2,31360,8,0.04,2430,2.55,2.502,2.502,18KT,Rose White,20522.66,0,,0,0,0,0,0,DRF8574,0,0,54312.655,0,45756,LHORDSA-14,NIPUN SHAH
PJ016,GOODS RECEIPT NOTE,GRN,Full Exchange,16-04-2025,1,DSJ-GRN-GRN-0425-556,14N6D,Now & Forever,RING,D P ABHUSHAN LTD,DCM8752-0.23-0.29-18KT-20,1,0.24,41280,0,0,0,6.37,6.322,6.322,18KT,Yellow,51856.21,0,,0,0,0,0,0,DCM8752,0,0,93136.205,0,45757,LHORDSA-15,NIPUN SHAH
PJ056,GOODS RECEIPT NOTE,GRN,Full Exchange,26-05-2025,1,DSJ-GRN-GRN-0525-601,7K5H9,Setu Collection,RING,ALANKAR GEMS AND JEWELLERY PVT LTD,DRF10334-0.23-0.29-18KT-10,1,0.26,43888,57,0.29,17617,2.658,2.548,2.548,18KT,Yellow,20521.3,0,,0,0,0,2460.79,0,DRF10334,0,0,82026.3,0,45795,SL/3866,BIJOY KUNDER
PJ056,GOODS RECEIPT NOTE,GRN,Full Exchange,26-05-2025,1,DSJ-GRN-GRN-0525-601,40LZ2,Generic,NECKWEAR,ALANKAR GEMS AND JEWELLERY PVT LTD,DPF8221-0.50-0.59-18KT--,1,0.52,112996,0,0,0,1.103,0.999,0.999,18KT,Rose,8045.53,0,,0,0,0,3631.25,0,DPF8221,0,0,121041.53,0,45795,SL/3866,BIJOY KUNDER
PJ071,GOODS RECEIPT NOTE,GRN,Full Exchange,09-06-2025,1,DSJ-GRN-GRN-0625-647,7T2J1,Now & Forever,RING,SONA CHANDIS,DCM8637-0.18-0.22-18KT-22,1,0.18,24624,0,0,0,4.588,4.552,4.552,18KT,Yellow,39659,0,,0,0,0,1928.49,0,DCM8637,0,0,64283,0,45815,SC/25-26-4915,NILESH JAIN
PJ011,GOODS RECEIPT NOTE,GRN,Full Exchange,03-06-2025,1,DSJ-GRN-GRN-0625-631,18J2P,Now & Forever,RING,LALA PURSHOTTAM DAS JEWELLERS PVT LTD,DCM8774-0.18-0.22-18KT-18,1,0.18,28224,0,0,0,4.026,3.99,3.99,18KT,White Yellow,34762.5,0,,0,0,0,1889.6,0,DCM8774,0,0,62986.5,0,45810,S/903,NILESH JAIN
PJ020,GOODS RECEIPT NOTE,GRN,Full Exchange,06-06-2025,1,DSJ-GRN-GRN-0625-642,10H7S,Generic,COIN,POPULAR GOLD,DSC9790-0.14-0.17-22KT--,1,0.15,25499,0,0,0,2.03,2,2,22KT,Yellow,16300,0,,626.99,0,0,0,626.99,DSC9790,0,0,41799,0,45813,337,VIPESH SHAH
PJ050,GOODS RECEIPT NOTE,GRN,Full Exchange,26-05-2025,1,DSJ-GRN-GRN-0525-598,2PZYX,Generic,EARRING,BANSAL JEWELLERS (RUDRAPUR),DEF8484-0.18-0.22-18KT--,2,0.37,58016,0,0,0,4.02,3.946,3.946,18KT,Yellow,31280.35,0,,0,0,0,2678.89,0,DEF8484,0,0,89296.35,0,45797,23,NILESH JAIN
PJ050,GOODS RECEIPT NOTE,GRN,Full Exchange,10-06-2025,1,DSJ-GRN-GRN-0625-652,12P2F,Generic,COIN,BANSAL JEWELLERS (RUDRAPUR),DSC9789-0.10-0.13-22KT--,1,0.1,16320,0,0,0,1.02,1,1,22KT,Yellow,9199,0,,0,0,0,765.57,0,DSC9789,0,0,25519,0,45817,HOSL/29,RONAK SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,14U9T,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.11,18420,0,0,0,1.022,1,1,22KT,Yellow,6219,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,11N2V,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.12,20400,0,0,0,1.024,1,1,22KT,Yellow,4239,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,11X6L,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.13,22380,0,0,0,1.026,1,1,22KT,Yellow,2259,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,13W9A,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.1,16440,0,0,0,1.02,1,1,22KT,Yellow,8199,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,12R2Y,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.11,18420,0,0,0,1.022,1,1,22KT,Yellow,6219,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,15J6K,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.11,18420,0,0,0,1.022,1,1,22KT,Yellow,6219,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,14S8X,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.1,16440,0,0,0,1.02,1,1,22KT,Yellow,8199,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,13U8T,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.1,16440,0,0,0,1.02,1,1,22KT,Yellow,8199,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,12X5R,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.12,20400,0,0,0,1.024,1,1,22KT,Yellow,4239,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,15D1T,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.11,18420,0,0,0,1.022,1,1,22KT,Yellow,6219,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,14D1Z,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.1,16440,0,0,0,1.02,1,1,22KT,Yellow,8199,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,10M8P,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.1,16440,0,0,0,1.02,1,1,22KT,Yellow,8199,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ005,GOODS RECEIPT NOTE,GRN,Full Exchange,23-04-2025,1,DSJ-GRN-GRN-0425-562,17S6A,Generic,COIN,SHREE BALKRISHNA JEWELLERS,DSC9789-0.10-0.13-22KT--,1,0.12,20400,0,0,0,1.024,1,1,22KT,Yellow,4239,0,,0,0,0,0,0,DSC9789,0,0,24639,0,45766,GS/380,VIPESH SHAH
PJ122,GOODS RECEIPT NOTE,GRN,Full Exchange,03-06-2025,1,DSJ-GRN-GRN-0625-630,925CL,Generic,RING,KULDIP SONS JEWELLERS (P) LTD.(TN),DRF10703-0.80-0.89-18KT-18,,,0,56,0.23,13972,3.89,3.844,3.844,18KT,Rose,33491,0,,0,0,0,1423.89,0,DRF10703,0,0,47463,0,45810,JSL/1617,VISHAL JAIN
PJ148,GOODS RECEIPT NOTE,GRN,Full Exchange,30-04-2025,1,DSJ-GRN-GRN-0425-564,9SZ82,Generic,RING,ANOPCHAND TILOKCHAND JEWELLERS& SONS LLP,DRM9124-0.23-0.29-18KT-20,1,0.25,63000,0,0,0,8.69,8.64,8.64,18KT,Yellow White,74776,0,,0,0,0,0,0,DRM9124,0,0,119776,0,45775,DHORDG-20,Tanmay Mehta
PJ148,GOODS RECEIPT NOTE,GRN,Full Exchange,30-04-2025,1,DSJ-GRN-GRN-0425-564,14R9G,Generic,RING,ANOPCHAND TILOKCHAND JEWELLERS& SONS LLP,DRM9139-0.18-0.22-18KT-20,1,0.2,27840,0,0,0,4.32,4.28,4.28,18KT,Yellow,37289,0,,0,0,0,0,0,DRM9139,0,0,65129,0,45775,DHORDG-20,Tanmay Mehta
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,09-04-2025,1,DSJ-GRN-GRN-0425-538,10R7U,Generic,EARRING,RANKA JEWELLERS PC PRIVATE LIMITED,DEF8587-0.14-0.17-18KT--,6,0.9,104595,0,0,0,2.736,2.556,2.556,18KT,Yellow,16197.37,0,,0,0,0,0,0,DEF8587,0,0,120792.372,0,45752,MHORSB-6,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,12-04-2025,1,DSJ-GRN-GRN-0425-542,5XNCC,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9654-0.14-0.17-18KT-8,2,0.3,45396,27,0.16,9331.2,3.23,3.138,3.138,18KT,Yellow,20803.88,0,,0,0,0,0,0,DRF9654,0,0,75531.082,0,45752,MHORSB-7,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-613,14L4I,Generic,NECKWEAR,RANKA JEWELLERS PC PRIVATE LIMITED,DMF8665-0.30-0.38-18KT--,1,0.35,39820,30,0.32,19440.4,2.453,2.319,2.319,18KT,Yellow,16348.95,0,,1134.14,0,0,0,1134.14,DMF8665,0,0,75609.35,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-614,8U99G,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DCF8896-0.18-0.22-18KT--,1,0.2,31360,0,0,0,4.31,4.27,4.27,18KT,Yellow White,30103.5,0,,921.95,0,0,0,921.95,DCF8896,0,0,61463.5,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-614,5HL61,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9669-0.23-0.29-18KT--,1,0.23,41032.3,16,0.1,6075,2.84,2.774,2.774,18KT,Rose,19556.7,0,,999.96,0,0,0,999.96,DRF9669,0,0,66664,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,16-06-2025,1,DSJ-GRN-GRN-0625-666,11H2I,Generic,NECKWEAR,RANKA JEWELLERS PC PRIVATE LIMITED,DPF8275-0.14-0.17-18KT--,1,0.15,22580.5,0,0,0,0.548,0.518,0.518,18KT,Rose,3651.9,0,,393.49,0,0,0,393.49,DPF8275,0,0,26232.4,0,45820,MHORSB-86,VISHAL JAIN
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-615,18W5U,Generic,NECKWEAR,RANKA JEWELLERS PC PRIVATE LIMITED,DNK8524-0.23-0.29-18KT--,13,1.95,297180,130,3.2,194400,42.382,41.352,41.352,18KT,Yellow,291031.6,0,,11739.17,0,0,0,11739.17,DNK8524,0,0,782611.6,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,16-06-2025,1,DSJ-GRN-GRN-0625-666,10A5C,Generic,NECKWEAR,RANKA JEWELLERS PC PRIVATE LIMITED,DPF9703-0.18-0.22-18KT--,1,0.2,31360,17,0.05,2915.5,1.382,1.332,1.332,18KT,Rose,9390.6,0,,654.99,0,0,0,654.99,DPF9703,0,0,43666.1,0,45820,MHORSB-86,VISHAL JAIN
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-615,18H1B,Generic,NOSE PIN,RANKA JEWELLERS PC PRIVATE LIMITED,DNP8426-0.10-0.13-18KT--,1,0.1,15444,0,0,0,0.653,0.633,0.633,18KT,Yellow,4462.65,0,,0,0,0,597.2,0,DNP8426,0,0,19906.65,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-615,14Z7G,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9771-0.14-0.17-18KT-14,1,0.15,23836,0,0,0,2.67,2.64,2.64,18KT,Yellow,18612,0,,636.72,0,0,0,636.72,DRF9771,0,0,42448,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-614,17N3J,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9667-0.18-0.22-18KT-13,1,0.22,43471.8,0,0,0,2.3,2.256,2.256,18KT,Yellow,15904.8,0,,890.65,0,0,0,890.65,DRF9667,0,0,59376.6,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,16-06-2025,1,DSJ-GRN-GRN-0625-666,15W2U,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRM9229-0.30-0.38-18KT-23,1,0.34,46240,0,0,0,5.696,5.628,5.628,18KT,Yellow White,39177.4,0,,1281.26,0,0,0,1281.26,DRM9229,0,0,85417.4,0,45820,MHORSB-86,VISHAL JAIN
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,09-04-2025,1,DSJ-GRN-GRN-0425-538,11A1T,Generic,COIN,RANKA JEWELLERS PC PRIVATE LIMITED,DSC9791-0.18-0.22-22KT--,1,0.18,30600,0,0,0,3.036,3,3,22KT,Yellow,22200,0,,0,0,0,0,0,DSC9791,0,0,52800,0,45752,MHORSB-6,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,09-04-2025,1,DSJ-GRN-GRN-0425-538,11I8Y,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRM9031-0.23-0.29-18KT-17,1,0.25,45200,0,0,0,6.713,6.663,6.663,18KT,Yellow,41723.43,0,,0,0,0,0,0,DRM9031,0,0,86923.431,0,45752,MHORSB-6,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,09-04-2025,1,DSJ-GRN-GRN-0425-538,11M7L,Generic,EARRING,RANKA JEWELLERS PC PRIVATE LIMITED,DEF8482-0.18-0.22-18KT--,2,0.42,63504.6,48,0.24,14579.8,2.407,2.275,2.275,18KT,Yellow,14416.68,0,,0,0,0,0,0,DEF8482,0,0,92501.075,0,45752,MHORSB-6,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-615,11D2Q,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DCM8757-0.23-0.29-18KT-18,1,0.25,44999.5,0,0,0,6.7,6.65,6.65,18KT,Yellow White,46882.5,0,,1378.23,0,0,0,1378.23,DCM8757,0,0,91882,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-615,9M3GW,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRM9020-0.39-0.44-18KT-21,1,0.41,59096.1,0,0,0,8.3,8.218,8.218,18KT,Rose White,57936.9,0,,1755.5,0,0,0,1755.5,DRM9020,0,0,117033,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,16-06-2025,1,DSJ-GRN-GRN-0625-666,9UH9Y,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9650-0.14-0.17-18KT-12.5,1,0.15,17666.5,12,0.07,4082.9,2.89,2.846,2.846,18KT,Yellow White,19564.3,0,,619.71,0,0,0,619.71,DRF9650,0,0,41313.7,0,45820,MHORSB-86,VISHAL JAIN
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,16-06-2025,1,DSJ-GRN-GRN-0625-666,18H5C,Setu Collection,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF8820-0.23-0.29-18KT-12,1,0.25,33799.5,62,0.44,25660.8,2.82,2.682,2.682,18KT,Yellow White,18408.1,0,,1168.03,0,0,0,1168.03,DRF8820,0,0,77868.4,0,45820,MHORSB-86,VISHAL JAIN
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-613,8QUHZ,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9743-0.30-0.38-18KT-18,1,0.3,45380,46,0.17,7777.9,4.68,4.586,4.586,18KT,Rose,32331.3,0,,1282.34,0,0,0,1282.34,DRF9743,0,0,85489.2,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-615,12S2F,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRF9079-0.18-0.22-18KT-6,1,0.21,32928.2,6,0.06,3645.2,2.06,2.006,2.006,18KT,Rose,14142.3,0,,760.74,0,0,0,760.74,DRF9079,0,0,50715.7,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-614,12B6Q,Generic,EARRING,RANKA JEWELLERS PC PRIVATE LIMITED,DEF8630-0.10-0.13-18KT--,2,0.22,31059.4,34,0.16,9720.2,1.95,1.874,1.874,18KT,Rose,13211.7,0,,809.87,0,0,0,809.87,DEF8630,0,0,53991.3,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,28-05-2025,1,DSJ-GRN-GRN-0525-614,16L2Z,Generic,RING,RANKA JEWELLERS PC PRIVATE LIMITED,DRM8921-0.30-0.38-18KT-16,1,0.35,58519.5,0,0,0,5.93,5.86,5.86,18KT,Yellow,41313,0,,1497.49,0,0,0,1497.49,DRM8921,0,0,99832.5,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,16-06-2025,1,DSJ-GRN-GRN-0625-666,13I1O,Generic,COIN,RANKA JEWELLERS PC PRIVATE LIMITED,DSC9789-0.10-0.13-22KT--,1,0.12,20280,0,0,0,1.024,1,1,22KT,Yellow,5239,0,,382.79,0,0,0,382.79,DSC9789,0,0,25519,0,45820,MHORSB-86,VISHAL JAIN
PJ002,GOODS RECEIPT NOTE,GRN,Deducted Exchange,29-05-2025,1,DSJ-GRN-GRN-0525-619,6EWVN,Generic,EARRING,RANKA JEWELLERS PC PRIVATE LIMITED,DEF12160-0.18-0.22-18KT--,2,0.42,75263.6,2,0.07,4252.9,3.37,3.272,3.272,18KT,Yellow,22567.6,0,,1531.26,0,0,0,1531.26,DEF12160,0,0,102084.1,0,45780,MHORSB-41,DIBYAJYOTI HAJRA
